m/z,RT [min],Name,Tags,Formula,MS/MS Verified,Annot. Source: mzCloud Search,Annot. Source: mzVault Search,Annot. Source: ChemSpider Search,Annot. Source: MassList Search,Annot. DeltaMass [ppm],Calc. MW,Area (Max.),Mass List Match: Endogenous Metabolites database 4400 compounds,Mass List Match: CD_MassList_RP_V1,MS2,Reference Ion,Blank 01,Blank 02,QC 01 RP Pos,QC 02 RP Pos,Foston_In_1-A_Met_LC_RP_Pos(F3),Foston_In_1-B_Met_LC_RP_Pos(F4),Foston_In_1-C_Met_LC_RP_Pos(F5),Foston_In_1-D_Met_LC_RP_Pos(F6),Foston_In_1-E_Met_LC_RP_Pos(F7),Foston_In_1-F_Met_LC_RP_Pos(F8),Foston_In_1-G_Met_LC_RP_Pos(F9),Foston_In_1-H_Met_LC_RP_Pos(F10),Foston_In_1-I_Met_LC_RP_Pos(F11),Foston_In_1-J_Met_LC_RP_Pos(F12),Foston_In_1-K_Met_LC_RP_Pos(F13),Foston_In_1-L_Met_LC_RP_Pos(F14),Foston_In_4-A_Met_LC_RP_Pos(F15),Foston_In_4-B_Met_LC_RP_Pos(F16),Foston_In_4-C_Met_LC_RP_Pos(F17),Foston_In_4-D_Met_LC_RP_Pos(F18),Foston_In_4-E_Met_LC_RP_Pos(F19),Foston_In_4-F_Met_LC_RP_Pos(F20),Foston_In_4-G_Met_LC_RP_Pos(F21),Foston_In_4-H_Met_LC_RP_Pos(F22),Foston_In_4-I_Met_LC_RP_Pos(F23),Foston_In_4-J_Met_LC_RP_Pos(F24),Foston_In_4-K_Met_LC_RP_Pos(F25),Foston_In_4-L_Met_LC_RP_Pos(F26)
407.14867,8.388,mz_407.1487 RT_8.39,,C25 H18 N4 O2,,No results,No results,Full match,No results,-3.9,406.14139,870941.2513,No matches found,No matches found,No MS2,[M+H]+1,14495.63135,15394.09548,19808.10484,19164.41275,15621.36835,15360.30754,15832.31121,15179.52847,15525.20022,72003.14058,732868.8771,682140.7711,295226.294,689462.6715,653286.8634,870941.2513,15873.21079,15238.32435,15385.70016,15486.73923,14917.11824,15267.5628,15221.09383,14939.65355,15512.41044,536470.7669,595631.6935,559338.9494
407.14878,8.538,mz_407.1488 RT_8.54,,C25 H18 N4 O2,,No results,No results,Full match,No results,-3.64,406.1415,257978.3509,No matches found,No matches found,No MS2,[M+H]+1,12744.47115,13247.7624,179035.2112,199435.5746,14419.96563,14147.24667,14375.0371,14537.83083,14451.1105,14356.4611,225488.132,200995.9646,189574.184,210302.3715,227685.1163,257978.3509,13857.01554,14298.67435,14147.4523,13398.07988,13605.48568,13485.82323,13845.69008,14016.75185,13928.57359,156664.8232,215309.3261,190008.3253
444.13482,1.018,mz_444.1348 RT_1.02,,C20 H23 N5 O6 S,,No results,No results,Full match,No results,2.74,461.13817,1243651.84,No matches found,No matches found,No MS2,[M+H-H2O]+1,8897.394605,8456.290111,157090.928,152775.7336,737698.311,711103.009,529971.604,846198.0905,628240.0608,901997.9211,860613.9796,1020799.344,920039.0926,1022472.59,1049923.082,934746.8644,560475.0388,732229.7234,509696.649,820823.0782,1168679.724,1243651.84,942584.387,952561.8485,554935.4825,1057548.592,879888.9421,848397.6224
207.10137,6.793,mz_207.1014 RT_6.79,,C12 H14 O3,,No results,No results,Partial match,Full match,-1.01,206.09409,757856.9882,Single match found,No matches found,No MS2,[M+H]+1,8185.02695,8401.314188,132360.0722,98941.83238,632675.3465,624707.3693,538616.3579,547592.0963,757856.9882,737717.0701,19064.75184,35147.32859,8900.37509,17953.79353,10859.55598,31028.4424,25477.92833,28266.59382,24977.88527,8721.344732,42770.23369,8902.610659,10598.55163,10535.41368,8642.758703,8565.540939,8775.545282,20487.83815
207.10139,6.683,mz_207.1014 RT_6.68,,C12 H14 O3,,No results,No results,Partial match,Full match,-0.86,206.09412,1200674.993,Single match found,No matches found,No MS2,[M+H]+1,7133.143761,7136.607529,153650.1312,18888.34661,1200674.993,1163753.99,1081425.788,952048.5681,1044403.253,1189899.664,20461.04728,7426.729396,7800.536726,7677.95115,15941.38924,15664.16,7559.288789,7765.711813,18689.56062,9254.509658,7593.672632,7505.318406,13747.14172,7474.193315,7486.120558,7580.114546,7560.154495,7603.658627
285.11172,8.335,mz_285.1117 RT_8.34,,C17 H16 O4,,No results,No results,Full match,No results,-1.48,284.10444,1722748.691,No matches found,No matches found,No MS2,[M+H]+1,8554.400134,9044.458295,29253.34011,10874.72034,30039.21909,10415.60141,9595.745145,9665.821564,11254.53426,9344.623771,1722748.691,1345424.164,1523788.41,1414189.626,1323332.483,1564510.148,9027.850375,9329.08788,9159.989114,9105.327971,9198.401413,9219.019817,9328.077964,9999.337487,9175.907382,1022161.117,1455288.868,1045699.948
285.11175,8.437,mz_285.1118 RT_8.44,,C17 H16 O4,,No results,No results,Full match,No results,-1.37,284.10447,2144971.225,No matches found,No matches found,No MS2,[M+H]+1,8915.027494,9324.251948,12453.89172,13136.81233,12633.34394,53963.52927,9738.993758,20175.33518,26532.33201,27723.15975,1324219.678,2144971.225,1435862.559,1573307.794,1264479.448,1371976.549,9080.972226,9293.191618,9544.578321,9313.148345,9110.51146,9026.438857,9112.748047,9152.353351,9309.759051,1028665.234,1267107.807,1815145.198
285.11176,8.165,mz_285.1118 RT_8.17,,C17 H16 O4,,No results,No results,Full match,No results,-1.31,284.10449,1381363.739,No matches found,No matches found,No MS2,[M+H]+1,9092.826198,9655.857896,226392.484,231866.1668,78343.3556,14856.47498,11826.12989,36540.45937,16023.17765,10165.38607,1294979.211,1232564.656,1381363.739,1373737.457,1292262.305,1366348.929,10006.77672,10047.70201,9767.027157,9960.12069,9932.761352,9471.484584,10111.17204,9688.126462,9610.669934,991888.0681,1229071.432,1077769.322
222.11202,2.318,mz_222.112 RT_2.32,,C12 H15 N O3,,No results,No results,Full match,No results,-2.02,221.10475,473211.7434,No matches found,No matches found,No MS2,[M+H]+1,21794.93839,21626.42928,361180.3494,473211.7434,86923.97391,89623.20344,204046.0391,134734.0251,117925.9029,175050.5775,190456.4589,167275.6101,146822.2955,115941.0057,118847.7494,96664.2019,142047.8486,236908.4461,328684.2711,310731.635,297205.7865,157199.6718,246917.4172,342701.2459,378927.3691,238362.0652,167812.0405,174494.758
317.13818,7.603,mz_317.1382 RT_7.6,,C18 H20 O5,,No results,No results,Full match,No results,-0.86,316.1308,358784.8061,No matches found,No matches found,No MS2,[M+H]+1,11146.89416,11008.89625,14143.62696,13940.5398,241655.5826,202645.6806,358784.8061,216344.5211,227454.2766,213357.1311,11604.49641,11823.6813,11556.87225,11701.86641,12156.78569,11331.26487,11918.31445,11319.87512,11638.48842,11713.0303,11644.44707,11736.23328,11732.31234,11483.31625,11863.7079,11774.73334,11643.64425,11643.48695
269.13819,6.026,mz_269.1382 RT_6.03,,C19 H15 B N,,No results,No results,Full match,No results,3.76,268.13076,1909090.712,No matches found,No matches found,No MS2,[M+H]+1,10705.66392,10979.07435,1909090.712,1129272.059,39895.11308,149401.897,71549.63929,59004.52261,42783.21743,88556.28965,67858.12447,64330.28842,36012.38482,70582.48025,53088.52919,39154.91399,46244.77326,47263.8061,34616.50687,37422.81323,60921.20285,52598.67224,24831.27866,20539.95268,38909.05523,41757.94312,46948.1075,44839.4459
228.19547,12.107,mz_228.1955 RT_12.11,,C13 H25 N O2,,No results,No results,Full match,No results,-1.5,227.18819,2620411.031,No matches found,No matches found,No MS2,[M+H]+1,56179.65661,50545.38527,48682.90447,75308.12954,241925.2394,958869.8424,210275.5327,168022.8442,173486.5065,138528.2088,137198.5785,124786.5512,99221.78858,96148.76474,107664.6838,82795.39799,2620411.031,318380.4452,356645.7258,454331.5839,234620.0307,139493.5071,149343.6621,171977.0975,195337.3346,175730.6355,319772.1107,177814.9673
228.19553,12.212,mz_228.1955 RT_12.21,,C13 H25 N O2,,No results,No results,Full match,No results,-1.21,227.18825,6792097.085,No matches found,No matches found,No MS2,[M+H]+1,56179.65661,80124.8348,151079.0203,186318.5998,822412.469,2624111.35,789043.5456,627604.3755,692682.7249,729818.7053,537684.2604,1101293.169,400802.8439,419922.824,721445.8047,571945.4128,6792097.085,1029723.947,1033702.712,1806715.963,1332880.642,659126.5056,717878.2026,724293.9574,871121.813,948280.2682,2031023.408,722610.6646
438.22722,6.25,mz_438.2272 RT_6.25,,C26 H31 N O5,,No results,No results,Full match,No results,-0.65,437.21994,321849.2086,No matches found,No matches found,No MS2,[M+H]+1,10556.80911,10859.24678,44116.65677,48909.13927,321849.2086,270415.5881,257556.2379,278406.7052,306404.9575,230891.8538,11269.02431,11388.29976,11546.3888,11247.38736,11274.38399,11761.37126,11111.34235,11137.03362,11131.37896,11180.61749,11477.87361,10710.48111,11656.01203,11196.93679,11159.64078,11492.46499,11483.40744,11386.81752
329.13822,7.059,mz_329.1382 RT_7.06,,C19 H20 O5,,No results,No results,Full match,No results,-0.27,328.13099,652703.2987,No matches found,No matches found,No MS2,[M+H]+1,13406.923,13647.30851,273810.4453,260537.9934,293025.3527,533808.0533,420734.3716,652703.2987,399205.4217,395969.4946,13913.15376,13835.84476,13837.61573,13907.51577,14015.52046,13960.80137,14237.16459,13755.10722,13996.26569,13642.49164,13649.57816,14142.3977,13891.46008,13873.15065,13753.25963,13797.80789,13723.44533,13618.2634
325.23728,9.499,mz_325.2373 RT_9.5,,C19 H32 O4,,No results,No results,Partial match,Full match,-0.28,324.22997,772310.2444,Single match found,No matches found,No MS2,[M+H]+1,121549.1306,140420.0415,772310.2444,461337.3207,203626.4504,235433.2041,62675.39801,318288.832,229029.3088,451747.7898,280834.9014,266396.2025,186621.4791,276946.394,269862.6293,308694.1081,205629.4741,227660.2722,135407.8298,211897.1726,348494.4858,213789.3133,349963.0086,184518.8246,259329.8314,292441.9864,201609.694,486679.0664
307.09518,1.268,mz_307.0952 RT_1.27,,C19 H14 O4,,No results,No results,Full match,No results,-4.27,306.0879,5648635.105,No matches found,No matches found,No MS2,[M+H]+1,6181.418869,6216.654991,108139.8317,93012.25015,2121322.578,1946289.33,1470307.841,1833846.518,1542013.798,2148099.513,1557597.307,1545200.254,1976211.151,2840499,1957536.375,3544442.001,5131041.445,3940442.874,5648635.105,2936792.907,2067708.809,2506413.092,2852295.593,1448690.226,1576842.711,2610166.622,1534398.706,2213819.465
409.16427,8.332,mz_409.1643 RT_8.33,,C25 H20 N4 O2,,No results,No results,Full match,No results,-3.99,408.157,1157345.995,No matches found,No matches found,No MS2,[M+H]+1,8788.613216,9234.527453,11505.568,11172.46205,9838.257211,9657.539682,9858.469475,9930.464534,40575.56582,18553.67896,1157345.995,1067315.748,1088428.071,1144397.918,962405.143,1155993.909,9275.02617,9584.511333,9410.782769,9354.625046,9450.246769,9471.429689,9583.473767,10273.11187,9427.136868,665604.2009,1015064.244,867800.4725
288.15902,6.009,mz_288.159 RT_6.01,,C17 H21 N O3,,No results,No results,Full match,No results,-1.4,287.15174,543675.9227,No matches found,No matches found,No MS2,[M+H]+1,6445.500639,6562.292034,17087.12437,15859.6043,485574.3115,449444.1385,520552.9305,454083.3132,543675.9227,432384.17,7098.054019,7052.291512,7418.099647,7114.209059,7515.370657,7082.627726,7111.212782,6901.884249,6906.836491,6783.516154,6908.180942,6782.980179,6716.29045,6752.796384,6787.790731,7185.924582,6974.683471,6662.568673
194.03225,0.882,mz_194.0323 RT_0.88,,C4 H8 N3 O4 P,,No results,No results,Full match,No results,-1.53,193.02495,3327265.831,No matches found,No matches found,No MS2,[M+H]+1,8968.816444,8871.200936,98766.68677,46947.08981,236947.6003,184195.77,258906.4206,420058.3592,441010.3361,319261.0224,544989.3837,268231.2298,366699.5539,3327265.831,2808833.341,3197334.798,150739.7375,176864.4513,151259.9799,1213499.258,1150467.463,1067928.33,309526.6592,309777.0668,258055.2708,1897078.148,2161176.312,1389314.608
172.1329,5.491,mz_172.1329 RT_5.49,,C9 H17 N O2,,No results,No results,Full match,No results,-1.49,171.12567,266801.3431,No matches found,No matches found,No MS2,[M+H]+1,17901.50052,18144.90848,135355.3111,132388.2355,201352.1054,95690.704,125241.1578,266801.3431,216918.3566,176690.2131,123683.2631,172963.371,93336.60556,135506.2608,175519.5925,164408.9454,176936.9266,41228.89255,113357.8413,95683.06805,157330.0913,152676.2642,206899.5784,106470.7291,144261.9234,157215.7448,149360.5692,144220.4878
233.11255,1.272,mz_233.1126 RT_1.27,,C9 H16 N2 O5,,No results,No results,Partial match,Full match,-2.81,232.10527,86490714.29,Multiple matches found,No matches found,No MS2,[M+H]+1,6915.040129,6954.458134,120974.0501,104051.1015,5768240.403,5363721.47,4001418.766,32061881.9,56635954.1,11204357.84,4353546.355,5453485.985,3500419.16,9745667.164,3232103.283,4807827.771,14903950.74,16290264.25,14509352.98,70966609.56,81955083.6,86490714.29,5754647.069,6590361.558,3878620.182,4160705.769,7145546.797,3407596.133
279.10002,1.029,mz_279.1 RT_1.03,,C10 H18 N2 O5 S,,No results,No results,Full match,No results,-3.23,278.09274,34222060.28,No matches found,No matches found,DDA for preferred ion,[M+H]+1,10186.6242,11096.01351,179853.3525,174912.8879,34222060.28,32780654.86,31286710.65,15658366.97,14951020.1,13811555.11,13293442.03,11640167.9,11913559.58,3332432.16,3645908.546,2889393.061,23808285.93,26986309.43,25597927.66,16811542.72,16753825.32,18522404.4,9809708.723,10168089.86,8651471.089,10615639.49,13660579.98,9682722.312
161.08222,0.961,mz_161.0822 RT_0.96,,C8 H8 N4,,No results,No results,Full match,No results,0.29,160.07494,1432814.062,No matches found,No matches found,No MS2,[M+H]+1,7428.513092,7090.600759,102013.4276,99156.88781,363728.3073,140196.9837,283717.2952,411421.8006,827918.0098,975504.7713,181170.5619,159071.2199,154232.1889,272939.7321,177588.8789,261846.365,1432814.062,1304353.399,859137.9456,1280906.181,1087214.729,883316.4477,731154.9961,396444.669,587617.1743,167545.3064,209053.5857,460791.5563
245.09917,2.334,mz_245.0992 RT_2.33,,C9 H18 O6,,No results,No results,Full match,No results,-1.72,222.10996,784123.3103,No matches found,No matches found,No MS2,[M+Na]+1,24501.09999,24311.66799,406026.1926,531967.929,304296.9204,213016.8507,442388.1803,309352.3547,203313.6293,350714.9629,390749.7886,417827.2756,377082.656,241823.0278,343936.9917,381390.1999,595235.2789,503080.7564,626035.351,685560.0067,648033.4799,554600.998,760664.5778,779585.9374,784123.3103,440912.7086,375408.1974,462039.9863
357.13305,6.992,mz_357.1331 RT_6.99,,C20 H20 O6,,No results,No results,Partial match,Full match,-0.6,356.12578,1312677.551,Single match found,No matches found,No MS2,[M+H]+1,7114.578916,7160.409926,131452.261,85979.71487,1312677.551,979139.2291,1054380.895,834757.8915,875990.5663,926333.3985,7671.715518,7465.34129,7271.711074,7658.522509,7778.598933,10454.2123,7282.986121,7370.53636,7805.92939,7379.32804,7731.116727,7573.927268,7272.802443,7494.535182,7764.160276,7648.513247,7894.571814,7563.397794
357.13311,7.246,mz_357.1331 RT_7.25,,C20 H20 O6,,No results,No results,Partial match,Full match,-0.45,356.12583,516905.1772,Single match found,No matches found,No MS2,[M+H]+1,8501.620804,8672.063416,498694.637,516905.1772,470979.1214,481004.3286,375734.6413,426176.7871,473446.4792,393749.0852,9126.327216,9512.024356,8995.533002,9311.52856,9031.942967,9183.669322,9211.156779,8903.072861,8886.684992,8858.67002,8885.734213,9205.330379,8902.496174,8776.388405,8961.397809,9006.159027,9029.165136,9114.033476
361.16459,7.021,mz_361.1646 RT_7.02,,C20 H24 O6,,No results,No results,Partial match,Full match,-0.17,360.15723,225082.6693,Single match found,No matches found,No MS2,[M+H]+1,6834.457102,6792.644829,7726.173874,7680.684774,180240.7138,174845.554,163381.7245,164358.0234,225082.6693,172577.8501,7182.895154,7053.108868,7138.750329,7089.644652,7144.702281,6971.935216,6818.934513,7011.951234,6854.270982,7005.798638,6960.502985,6789.567052,6936.073682,6972.90187,6753.809188,6996.759175,7391.551667,7011.553238
258.14856,6.073,mz_258.1486 RT_6.07,,C16 H19 N O2,,No results,No results,Full match,No results,-1.16,257.14128,4711896.799,No matches found,No matches found,No MS2,[M+H]+1,6326.399845,6452.829242,9139.293052,9139.276561,4486293.415,3528495.428,4711896.799,3883317.522,4081106.351,3461108.588,6629.09369,6782.697219,6646.774377,6802.077389,6767.229669,6775.963958,7036.514604,6750.064946,6696.385295,6703.468658,6668.532368,6840.249272,6496.75108,6865.457046,6911.279873,6547.736543,6799.226932,6621.459061
219.09707,1.27,mz_219.0971 RT_1.27,,C8 H14 N2 O5,,No results,No results,Full match,No results,-2.2,218.08979,1801412.13,No matches found,No matches found,No MS2,[M+H]+1,6066.068737,6100.647326,106121.8575,91276.56851,530623.3652,457074.4576,372807.5053,1258397.184,1197121.296,865412.5021,189172.8977,243084.7211,212506.6986,121989.9101,95117.633,81455.41823,1801412.13,1757778.261,1719040.398,807740.0434,720075.974,1025830.103,272664.6429,237128.4055,213016.4481,209726.0278,166952.5079,144888.2676
269.24712,12.005,mz_269.2471 RT_12.01,,C17 H32 O2,,No results,No results,Full match,No results,-1.43,268.23985,671089.4113,No matches found,No matches found,No MS2,[M+H]+1,100861.1529,125072.4781,503199.3132,410727.8077,51214.86166,92471.7502,148453.0973,340072.7929,448879.7287,163921.7784,449537.4257,165003.5376,502911.3696,369560.498,104515.389,171837.0648,671089.4113,569145.6315,578706.508,357863.016,539447.8752,420682.6466,438078.0342,224912.483,623604.7475,133448.5031,152966.5589,375173.457
383.11228,7.401,mz_383.1123 RT_7.4,,C21 H18 O7,,No results,No results,Full match,No results,-0.67,382.105,906976.864,No matches found,No matches found,No MS2,[M+H]+1,6861.856706,6848.210632,11071.87223,12201.23625,759768.1819,750751.9231,836977.4522,896306.4471,906976.864,717890.9197,7363.637486,7811.255238,7205.724644,7354.315089,7525.569154,7425.258434,7074.966807,7174.474241,7270.503564,7235.87948,7316.971964,7393.464895,7431.628402,7279.98499,7262.17206,7274.180862,7352.693091,7659.997811
487.15848,1.268,mz_487.1585 RT_1.27,,C17 H30 N2 O12 S,,No results,No results,Full match,Full match,-1.5,486.15122,5770304.738,Single match found,No matches found,No MS2,[M+H]+1,6104.353714,6139.150539,106791.6279,91852.64527,1995122.385,1569162.476,1248710.055,1747629.987,1635695.048,1936661.675,1401659.66,1441450.223,2037207.233,2614425.554,1656112.734,2945306.16,5770304.738,3694436.153,5484731.26,2689263.392,1772408.796,1881206.222,2200767.786,1361713.993,1648882.502,2553928.271,1373523.673,2028968.109
234.09649,1.026,mz_234.0965 RT_1.03,,C9 H15 N O6,,No results,No results,Full match,No results,-3.08,233.08922,3350669.026,No matches found,No matches found,No MS2,[M+H]+1,12416.3818,13524.82801,219221.5842,213199.6976,994537.4905,1284682.864,1041444.882,558629.4041,830131.5381,877776.8887,1187045.813,1283124.828,1084633.658,1592019.951,623207.3018,515046.1103,818298.7855,3350669.026,1407875.908,148563.5235,323800.8426,458771.9071,132880.065,153580.1127,77920.53444,282135.8428,258709.0927,295469.6714
174.0755,1.012,mz_174.0755 RT_1.01,,C7 H11 N O4,,No results,No results,Partial match,Full match,-3.54,173.0682,2032775.888,Single match found,No matches found,No MS2,[M+H]+1,11171.19645,10617.3641,197236.7974,191818.8199,369674.8059,822027.4185,726590.7116,873385.7781,781258.2611,903147.2068,994567.2298,638161.4783,850020.0776,2032775.888,1849162.846,1934871.325,679693.725,777100.0318,665525.6392,868173.1237,978300.3251,995927.7761,760861.061,701777.147,620414.6799,1648627.982,1758740.542,1100162.46
295.11481,5.563,mz_295.1148 RT_5.56,,C10 H18 N2 O8,,No results,No results,Full match,No results,4.13,294.10753,2880917.298,No matches found,No matches found,No MS2,[M+H]+1,36011.15231,56146.23362,2880917.298,1754613.668,319689.1452,314656.4987,460624.2762,405302.3895,335655.2254,385265.1175,388553.9405,271920.2304,321021.181,337745.0755,455603.6492,425141.3597,311836.9116,220636.7694,662704.6192,253431.8973,426442.8459,236992.8654,197952.3511,327977.2985,280307.6446,324446.4084,423643.1613,271149.8905
299.14885,8.005,mz_299.1489 RT_8.01,,C16 H18 N4 O2,,No results,No results,Full match,No results,-4.82,298.14154,431911.9236,No matches found,No matches found,No MS2,[M+H]+1,14009.92148,14819.7641,187034.8801,162067.3114,62209.21166,193507.3693,165328.5315,322631.4698,431911.9236,315491.6843,17316.98234,16301.70335,180253.5286,16292.79613,127817.5298,15809.1102,14375.87827,15145.91677,14719.5143,14767.40388,14577.48719,14756.16995,14869.29903,15202.92198,15121.22523,15791.10413,16283.49709,16306.26479
272.16407,5.775,mz_272.1641 RT_5.78,,C17 H21 N O2,,No results,No results,Full match,No results,-1.6,271.1568,2921111.119,No matches found,No matches found,No MS2,[M+H]+1,87117.94879,275665.9221,370809.9003,320148.7236,554796.2395,461767.0417,2290114.652,2176914.435,2372954.598,1774905.19,1477857.403,2190434.653,2089590.873,1598497.152,1847962.395,1788978.471,1727347.181,1053850.644,1659235.69,1040836.062,1582323.992,1413974.772,1462602.594,1350784.029,1529900.196,1930960.867,2921111.119,2255004.545
